VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
bbNhK0g8fJY	bbNhK0g8fJY-8-rgb_front	bbNhK0g8fJY_18	bbNhK0g8fJY_18-8-rgb_front	112.24	117.7	positive And he is very intelligent, he even knows his name and does tricks.
bbNhK0g8fJY	bbNhK0g8fJY-8-rgb_front	bbNhK0g8fJY_6	bbNhK0g8fJY_6-8-rgb_front	32.68	36.73	positive Rats make wonderful pets, for family and children.
bbNhK0g8fJY	bbNhK0g8fJY-8-rgb_front	bbNhK0g8fJY_8	bbNhK0g8fJY_8-8-rgb_front	39.15	51.49	positive They are extremely intelligent, they come when they are called, they can do tricks, they get along with all the other family pets, they are very low maintenance and they are very clean.
bcGTWy6jndk	bcGTWy6jndk-8-rgb_front	bcGTWy6jndk_4	bcGTWy6jndk_4-8-rgb_front	21.11	24.41	positive I highly recommend using a stand mixer.
bcM7xvycZAs	bcM7xvycZAs-8-rgb_front	bcM7xvycZAs_11	bcM7xvycZAs_11-8-rgb_front	60.13	71.26	neutral So it is just not as simple as going in and basically removing the tooth but sometimes it involves you know a little more gory detail to do things to basically remove the tooth.
beVJrP2hs8o	beVJrP2hs8o-4-rgb_front	beVJrP2hs8o_15	beVJrP2hs8o_15-4-rgb_front	66.6	68.83	neutral So, it might be a little bit too high for you, Faith.
beVJrP2hs8o	beVJrP2hs8o-4-rgb_front	beVJrP2hs8o_8	beVJrP2hs8o_8-4-rgb_front	40.93	43.27	neutral A, and it's okay if her heels come off just a little bit.
beZVrUpjpwk	beZVrUpjpwk-8-rgb_front	beZVrUpjpwk_5	beZVrUpjpwk_5-8-rgb_front	31.54	43.05	positive Now you see our player right here has good form, we've got a good base, their hands are just perfectly set and the key is right here, their shoulders.
berpJe71eNY	berpJe71eNY-4-rgb_front	berpJe71eNY_0	berpJe71eNY_0-4-rgb_front	0.14	8.03	neutral Okay, I've doused a little bit of this sand trap with water because we got a nice dry, sunny day here.
bhwmLgCrgVU	bhwmLgCrgVU-8-rgb_front	bhwmLgCrgVU_3	bhwmLgCrgVU_3-8-rgb_front	11.26	15.36	neutral For the lid, I'm going to something a little more dramatic.
biBBePKaQMY	biBBePKaQMY-4-rgb_front	biBBePKaQMY_11	biBBePKaQMY_11-4-rgb_front	52.96	56.05	neutral OK, so you don't want to drink from mud puddles.
bkF8Lt9cumc	bkF8Lt9cumc-5-rgb_front	bkF8Lt9cumc_2	bkF8Lt9cumc_2-5-rgb_front	18.95	25.84	positive You have your spades, your hearts, your diamonds and your clubs.
blRbyoIFBss	blRbyoIFBss-5-rgb_front	blRbyoIFBss_8	blRbyoIFBss_8-5-rgb_front	64.48	79.94	positive The best way to get into mainstream television production I think is to get a college degree in television, get in... get your foot in the door somewhere, somehow.
bmBNyPxIU5A	bmBNyPxIU5A-3-rgb_front	bmBNyPxIU5A_2	bmBNyPxIU5A_2-3-rgb_front	11.13	20.23	positive Such things as very high quality cameras that have extreme sensitivity, and you can see things that were only dreamed of a few short years ago, say 10 or 15 years ago.
bpyAuV3jNIc	bpyAuV3jNIc-8-rgb_front	bpyAuV3jNIc_11	bpyAuV3jNIc_11-8-rgb_front	96.76	97.21	neutral Okay.
br-gJiD-YfA	br-gJiD-YfA-5-rgb_front	br-gJiD-YfA_0	br-gJiD-YfA_0-5-rgb_front	0.38	12.87	neutral Okay, we want to talk a little bit about tractor safety and this is a really important issue and a really big issue so we're just going to touch on some key points and then get into more detail later.
brD68XY2rZs	brD68XY2rZs-8-rgb_front	brD68XY2rZs_0	brD68XY2rZs_0-8-rgb_front	1.08	6.7	positive Here's an icebreaker game, an improv exercise called Enemy Defender and I love this game.
brD68XY2rZs	brD68XY2rZs-8-rgb_front	brD68XY2rZs_37	brD68XY2rZs_37-8-rgb_front	159.34	161.96	positive And it's a great icebreaker.
btgl52iuJGk	btgl52iuJGk-8-rgb_front	btgl52iuJGk_19	btgl52iuJGk_19-8-rgb_front	84.2	85.19	positive Have a super day.
btwQXw3e8G8	btwQXw3e8G8-8-rgb_front	btwQXw3e8G8_12	btwQXw3e8G8_12-8-rgb_front	43.26	46.86	neutral It's ok to be light or you know to be close to white, that's fine.
bvyUUBpwesg	bvyUUBpwesg-3-rgb_front	bvyUUBpwesg_3	bvyUUBpwesg_3-3-rgb_front	24.02	24.4	neutral Okay.
bwvtAII4pG0	bwvtAII4pG0-5-rgb_front	bwvtAII4pG0_18	bwvtAII4pG0_18-5-rgb_front	73.17	78.12	positive Now the biggest thing here, also, guys, remember, stay on the balls of your feet.
bwvtAII4pG0	bwvtAII4pG0-5-rgb_front	bwvtAII4pG0_30	bwvtAII4pG0_30-5-rgb_front	111.87	113.57	positive Five, six, basic.
bwvtAII4pG0	bwvtAII4pG0-5-rgb_front	bwvtAII4pG0_33	bwvtAII4pG0_33-5-rgb_front	118.99	122.48	positive Five, six, seven.
bxPH-LRp-mY	bxPH-LRp-mY-8-rgb_front	bxPH-LRp-mY_3	bxPH-LRp-mY_3-8-rgb_front	26.81	37.82	positive These hinges here you can get at just about any, any local hardware store and these are very good hinges to keep the door shut and they're very sturdy and very strong.
bz-afk_q_1w	bz-afk_q_1w-5-rgb_front	bz-afk_q_1w_0	bz-afk_q_1w_0-5-rgb_front	0.23	9.38	neutral Okay, once you have all your squares cut you want to go ahead and go back and iron them.
c11S3-7gekg	c11S3-7gekg-5-rgb_front	c11S3-7gekg_6	c11S3-7gekg_6-5-rgb_front	42.93	46.55	neutral It's okay to do that as long as we're playing notes of the chord.
c11S3-7gekg	c11S3-7gekg-5-rgb_front	c11S3-7gekg_8	c11S3-7gekg_8-5-rgb_front	30.41	41.23	neutral Okay, I'm looking over here at the scale degrees--1, 3, 5, 1, 3, flat 7; that's going to be our highest note there.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_11	c1lkiz9M8xo_11-9-rgb_front	47.97	51.02	neutral Ok, mainly a knee would be best because their groin is right there.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_15	c1lkiz9M8xo_15-9-rgb_front	76.12	82.74	neutral Ok, so he grabs, should be more like this, so you're here, one, and then two, and three.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_16	c1lkiz9M8xo_16-9-rgb_front	85.11	92.27	neutral Ok, it's important that when he grabs, ok you want to grab with one side and step back with the other.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_18	c1lkiz9M8xo_18-9-rgb_front	95.5	101.79	neutral Ok, so if he tries to wrestle with me and twist, you know, I can move around.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_2	c1lkiz9M8xo_2-9-rgb_front	11.74	14.35	neutral Ok, so if somebody chokes you from the front with two hands.
c1lkiz9M8xo	c1lkiz9M8xo-9-rgb_front	c1lkiz9M8xo_3	c1lkiz9M8xo_3-9-rgb_front	14.36	15.73	neutral Ok, there's a few very important steps.
c4cLox0Z9AA	c4cLox0Z9AA-8-rgb_front	c4cLox0Z9AA_2	c4cLox0Z9AA_2-8-rgb_front	17.29	17.93	negative Wrong.
c6difzHesqQ	c6difzHesqQ-8-rgb_front	c6difzHesqQ_3_4	c6difzHesqQ_3_4-8-rgb_front	19.35	28.68	neutral Okay, so we have two characters, Evan and Sonia. Evan says Hi, Sonia says Hey, and then we come in for a pause.
c7sX43YU__U	c7sX43YU__U-8-rgb_front	c7sX43YU__U_0	c7sX43YU__U_0-8-rgb_front	0.74	10.08	neutral Okay we are over here at tub number 2 where we are going to install a PVC pipe drainage system and this pipe doesn't have any holes in it.
cC5RFhOB1Gk	cC5RFhOB1Gk-5-rgb_front	cC5RFhOB1Gk_9	cC5RFhOB1Gk_9-5-rgb_front	86.24	90.45	positive I'm Robert Todd and thank you for watching.
cEmmjObvNZE	cEmmjObvNZE-5-rgb_front	cEmmjObvNZE_0	cEmmjObvNZE_0-5-rgb_front	0.71	3.52	neutral Okay, let's talk for a minute about structure.
cEmmjObvNZE	cEmmjObvNZE-5-rgb_front	cEmmjObvNZE_12	cEmmjObvNZE_12-5-rgb_front	67.14	70.61	negative Throws somebody out.
cEmmjObvNZE	cEmmjObvNZE-5-rgb_front	cEmmjObvNZE_18	cEmmjObvNZE_18-5-rgb_front	103.6	105.87	positive To be fabulous.
cEmmjObvNZE	cEmmjObvNZE-5-rgb_front	cEmmjObvNZE_21	cEmmjObvNZE_21-5-rgb_front	121.4	122.67	neutral And that's okay.
cH27PiYX6gI	cH27PiYX6gI-9-rgb_front	cH27PiYX6gI_15	cH27PiYX6gI_15-9-rgb_front	117.73	136.67	positive That will remove any of debris and bacteria from your gums, and then also you want to brush back and forth motion, on top of your teeth and that will remove any debris, and prevent you from having any cavities, and my name is Michelle, and I'm a dental assistant with Solutionz, and I just demonstrated for you on how to brush your teeth.
cH9SbtBbEEY	cH9SbtBbEEY-8-rgb_front	cH9SbtBbEEY_6	cH9SbtBbEEY_6-8-rgb_front	41.99	56.52	neutral That is fine, however, if he is bigger, stronger, faster, more experienced than me, stepping in with a direct attack could be kind of dangerous especially if he is a really good counter fighter.
cKW0IfaDisU	cKW0IfaDisU-3-rgb_front	cKW0IfaDisU_9	cKW0IfaDisU_9-3-rgb_front	61.78	65.23	positive Again, we're going to go ahead and score this at the very top.
cN11VMtIguw	cN11VMtIguw-8-rgb_front	cN11VMtIguw_10	cN11VMtIguw_10-8-rgb_front	57.51	58.07	positive Perfect.
cN11VMtIguw	cN11VMtIguw-8-rgb_front	cN11VMtIguw_2	cN11VMtIguw_2-8-rgb_front	15.11	21.6	neutral So I'm going, the hair grows down, and it's, sometimes facial hair tends to grow in several directions.
cQBrXCcfDyc	cQBrXCcfDyc-5-rgb_front	cQBrXCcfDyc_13	cQBrXCcfDyc_13-5-rgb_front	50.8	53.13	neutral Okay, I'm going to take your dollar bill.
cQBrXCcfDyc	cQBrXCcfDyc-5-rgb_front	cQBrXCcfDyc_7	cQBrXCcfDyc_7-5-rgb_front	28.94	33.27	neutral Okay, I'd like you to take your dollar bill and roll it up, if you would.
cQwxm1k62WY	cQwxm1k62WY-5-rgb_front	cQwxm1k62WY_5	cQwxm1k62WY_5-5-rgb_front	38.56	45.88	positive I have found this window is the best window in my whole house for plants to grow.
cQwxm1k62WY	cQwxm1k62WY-5-rgb_front	cQwxm1k62WY_7	cQwxm1k62WY_7-5-rgb_front	55.3	60.81	positive I've got this artificial light up here that is on every night.
cVgkQk7bIP4	cVgkQk7bIP4-5-rgb_front	cVgkQk7bIP4_3	cVgkQk7bIP4_3-5-rgb_front	29.97	30.18	negative Wrong.
ca54J6D5hkA	ca54J6D5hkA-5-rgb_front	ca54J6D5hkA_11	ca54J6D5hkA_11-5-rgb_front	111.12	126.55	positive All of this adds up to extreme stiffness, strength, and a great riding crank that can make a big difference in your riding and your power.
ca54J6D5hkA	ca54J6D5hkA-5-rgb_front	ca54J6D5hkA_2	ca54J6D5hkA_2-5-rgb_front	21.51	26.39	positive This can be a great upgrade to any road bike out there.
ca54J6D5hkA	ca54J6D5hkA-5-rgb_front	ca54J6D5hkA_4	ca54J6D5hkA_4-5-rgb_front	32.54	42.8	positive Shimano is one of the companies that really is a pioneering company for both lightweight, strength, durability.
ca54J6D5hkA	ca54J6D5hkA-5-rgb_front	ca54J6D5hkA_5	ca54J6D5hkA_5-5-rgb_front	42.8	50.77	positive With this particular crank we're going to look at today is their top-of-the-line Dura-Ace crank.
ca54J6D5hkA	ca54J6D5hkA-5-rgb_front	ca54J6D5hkA_7	ca54J6D5hkA_7-5-rgb_front	63.97	75.9	positive Again, to distribute that power from our pedals now right through to the drive crank to propel us froward quicker.
caSH1HZRhZA	caSH1HZRhZA-5-rgb_front	caSH1HZRhZA_0	caSH1HZRhZA_0-5-rgb_front	0.56	1.03	neutral Okay.
ce3agDFnApw	ce3agDFnApw-8-rgb_front	ce3agDFnApw_0_1	ce3agDFnApw_0_1-8-rgb_front	0.84	7.83	neutral Ok. Now, that Myra's hair is sectioned off and I'm ready to apply color I want to mix my color. You don't want to mix your color too early.
celb3UJ9_Ko	celb3UJ9_Ko-8-rgb_front	celb3UJ9_Ko_0	celb3UJ9_Ko_0-8-rgb_front	0.36	3.73	positive There's so many beautiful stained glass pieces to choose from.
celb3UJ9_Ko	celb3UJ9_Ko-8-rgb_front	celb3UJ9_Ko_8	celb3UJ9_Ko_8-8-rgb_front	39.11	41.43	positive This is a Buddha from a trip I took to Thailand.
ch8DtxId3Ng	ch8DtxId3Ng-5-rgb_front	ch8DtxId3Ng_0	ch8DtxId3Ng_0-5-rgb_front	0.47	17.13	positive Using your oil lamps and converting them to electric is a really great way to make them functional today in our homes today.
chdVD0wH8HU	chdVD0wH8HU-5-rgb_front	chdVD0wH8HU_15	chdVD0wH8HU_15-5-rgb_front	82.98	84.48	positive And it works great.
coP58P_n38I	coP58P_n38I-1-rgb_front	coP58P_n38I_18	coP58P_n38I_18-1-rgb_front	117.33	123.8	neutral It requires a little more technical skill, you have to be a lot more careful when you're putting this type of guitar together.
coyY7sDvMac	coyY7sDvMac-8-rgb_front	coyY7sDvMac_2	coyY7sDvMac_2-8-rgb_front	11.31	14.8	positive Let me show you the easiest way to take on and off a winter horse blanket.
cwXQVmfKj48	cwXQVmfKj48-5-rgb_front	cwXQVmfKj48_21	cwXQVmfKj48_21-5-rgb_front	90.2	91.23	positive Excellent.
cwXQVmfKj48	cwXQVmfKj48-5-rgb_front	cwXQVmfKj48_4	cwXQVmfKj48_4-5-rgb_front	28.22	28.56	neutral Okay.
cx9q2GQwZCo	cx9q2GQwZCo-8-rgb_front	cx9q2GQwZCo_11	cx9q2GQwZCo_11-8-rgb_front	51.42	54.68	neutral Out of five stars, I'd probably give this chair a three.
czBrBQgZIuc	czBrBQgZIuc-5-rgb_front	czBrBQgZIuc_0	czBrBQgZIuc_0-5-rgb_front	0.78	2.95	neutral Okay, we're going to start with the shower.
czBrBQgZIuc	czBrBQgZIuc-5-rgb_front	czBrBQgZIuc_11	czBrBQgZIuc_11-5-rgb_front	36.7	38.13	neutral Okay, now every time I take a shower.
czBrBQgZIuc	czBrBQgZIuc-5-rgb_front	czBrBQgZIuc_8	czBrBQgZIuc_8-5-rgb_front	20.09	24.62	positive Every time you take a shower, this is your best friend.
d-UFZZklFmM	d-UFZZklFmM-5-rgb_front	d-UFZZklFmM_1	d-UFZZklFmM_1-5-rgb_front	11.44	17.95	negative Take your hand and I want this thing stuck, stuck, stuck, stuck on here.
d-UFZZklFmM	d-UFZZklFmM-5-rgb_front	d-UFZZklFmM_2	d-UFZZklFmM_2-5-rgb_front	17.98	26.31	negative Everything should be stuck, every single surface of it, no edges poking up.
d-wjMWfpeZc	d-wjMWfpeZc-5-rgb_front	d-wjMWfpeZc_0	d-wjMWfpeZc_0-5-rgb_front	1.35	3.78	neutral Ok we are just about finished here.
d-wjMWfpeZc	d-wjMWfpeZc-5-rgb_front	d-wjMWfpeZc_19	d-wjMWfpeZc_19-5-rgb_front	119.03	127.06	positive My name is Sylvia Russell and this is how you can get a clean classic men's hair cut.
d-wjMWfpeZc	d-wjMWfpeZc-5-rgb_front	d-wjMWfpeZc_2	d-wjMWfpeZc_2-5-rgb_front	8.68	13.47	positive Classic and beautiful is what we are going for here.
d-wjMWfpeZc	d-wjMWfpeZc-5-rgb_front	d-wjMWfpeZc_4	d-wjMWfpeZc_4-5-rgb_front	16.73	24.52	positive My name is Sylvia Russell and this is how you can get a clean classic men's hair cut.
d0HkysFvGRU	d0HkysFvGRU-5-rgb_front	d0HkysFvGRU_10	d0HkysFvGRU_10-5-rgb_front	68.73	73.31	positive Red cups, red Dixie cups are the easiest to play with and they are the most commonly used.
dEsle4TneCw	dEsle4TneCw-5-rgb_front	dEsle4TneCw_3	dEsle4TneCw_3-5-rgb_front	23.24	34.04	neutral So we start in the dance position okay, we are facing our partner.
dEsle4TneCw	dEsle4TneCw-5-rgb_front	dEsle4TneCw_7	dEsle4TneCw_7-5-rgb_front	55.73	57.81	neutral Okay, I'm going to show this again.
dIhOvhzskUg	dIhOvhzskUg-8-rgb_front	dIhOvhzskUg_2	dIhOvhzskUg_2-8-rgb_front	24.11	34.32	neutral So we pick out a 9 and apply it okay it is about the right size.
dJkZC7IchGs	dJkZC7IchGs-1-rgb_front	dJkZC7IchGs_12	dJkZC7IchGs_12-1-rgb_front	81.63	87.9	positive The best way to learn how to jump rope, you take your jump rope and then you set it aside.
dR5U_NeNx18	dR5U_NeNx18-5-rgb_front	dR5U_NeNx18_3	dR5U_NeNx18_3-5-rgb_front	41.11	56.57	positive And more than just a regular massage, this is just a holding and warming of the joints, using the warmth of your body and the warmth you create as a person and your energy, to help that elderly person.
dS9mMXiUnkQ	dS9mMXiUnkQ-5-rgb_front	dS9mMXiUnkQ_15	dS9mMXiUnkQ_15-5-rgb_front	70.5	72.6	positive And these little guys.
dS9mMXiUnkQ	dS9mMXiUnkQ-5-rgb_front	dS9mMXiUnkQ_17	dS9mMXiUnkQ_17-5-rgb_front	76.79	78.11	positive Boys love these.
dT5xm3lFdbo	dT5xm3lFdbo-5-rgb_front	dT5xm3lFdbo_14	dT5xm3lFdbo_14-5-rgb_front	106.16	112.23	positive And these are two great ways to cool yourself throughout the practice and find more focus.
dZztN9Ewuzo	dZztN9Ewuzo-5-rgb_front	dZztN9Ewuzo_40	dZztN9Ewuzo_40-5-rgb_front	85.34	90.01	positive This is your pistol hips.
dam5GdktjAU	dam5GdktjAU-8-rgb_front	dam5GdktjAU_2	dam5GdktjAU_2-8-rgb_front	7.58	12.42	neutral Okay, now the first drill I'm going to show you is how to make a turn on the outside ski.
darV50MH6vc	darV50MH6vc-8-rgb_front	darV50MH6vc_11	darV50MH6vc_11-8-rgb_front	52.72	54.71	positive These little crevices back here, oh yes, she's being such a good girl.
darV50MH6vc	darV50MH6vc-8-rgb_front	darV50MH6vc_12	darV50MH6vc_12-8-rgb_front	54.83	63.33	positive Daisy is an incredibly well behaved cat and I'm not even having to scruff her.
darV50MH6vc	darV50MH6vc-8-rgb_front	darV50MH6vc_14	darV50MH6vc_14-8-rgb_front	64.18	70.35	neutral Alright, with a cat that's a little less cooperative, you see this loose, loose skin right here at the back of the neck.
dewJbotk9UM	dewJbotk9UM-8-rgb_front	dewJbotk9UM_8	dewJbotk9UM_8-8-rgb_front	58.02	65.45	neutral Okay, so please watch our first segment, we'll cover the different types of automotive chains and go through their uses and applications.
dnHhd661caQ	dnHhd661caQ-8-rgb_front	dnHhd661caQ_1	dnHhd661caQ_1-8-rgb_front	9.82	17.16	positive Now unlike some of our last square foam brushes, these are circular and these are excellent for, first off, you can stamp it, eyes.
dnzYz8sZHSg	dnzYz8sZHSg-1-rgb_front	dnzYz8sZHSg_0	dnzYz8sZHSg_0-1-rgb_front	0.71	8.38	neutral Okay, so what we're doing is we are checking our oil in our vehicle, and this is really important.
doMosV-zfCI	doMosV-zfCI-2-rgb_front	doMosV-zfCI_25	doMosV-zfCI_25-2-rgb_front	112.14	121.31	positive Breathe, breathe, breathe, breathe in through your nose and you always exhale through your nose.
dpmvQ0Alr_4	dpmvQ0Alr_4-8-rgb_front	dpmvQ0Alr_4_7	dpmvQ0Alr_4_7-8-rgb_front	41.69	43.16	positive Snow tires are great.
dq9LGNzm2Mo	dq9LGNzm2Mo-8-rgb_front	dq9LGNzm2Mo_13	dq9LGNzm2Mo_13-8-rgb_front	106.4	110.68	positive This is one of the biggest ways that you control the shot of espresso.
dz1K0E0eewQ	dz1K0E0eewQ-5-rgb_front	dz1K0E0eewQ_8	dz1K0E0eewQ_8-5-rgb_front	35.45	39.2	neutral I like this one because it's got a bit of an iridescence to it.
dzctDQsw2dk	dzctDQsw2dk-8-rgb_front	dzctDQsw2dk_12	dzctDQsw2dk_12-8-rgb_front	103.06	103.24	neutral Okay.
e2nHkrL-Ejo	e2nHkrL-Ejo-5-rgb_front	e2nHkrL-Ejo_3	e2nHkrL-Ejo_3-5-rgb_front	24.96	34.04	negative It is an uncommon, and Clockwork Vorrac costs you 5 colorless to play, and is a 0/0 creature.
e9KEGfUEhMk	e9KEGfUEhMk-5-rgb_front	e9KEGfUEhMk_0	e9KEGfUEhMk_0-5-rgb_front	2.36	10.91	neutral Okay so to center this platter onto this bat I'm going to use this pen tool here.
e9KEGfUEhMk	e9KEGfUEhMk-5-rgb_front	e9KEGfUEhMk_12	e9KEGfUEhMk_12-5-rgb_front	121.73	135.48	neutral Okay now you can see I'm pretty much moving around without leaving a gap in my circle.
e9UWZ3kkA7Y	e9UWZ3kkA7Y-8-rgb_front	e9UWZ3kkA7Y_18	e9UWZ3kkA7Y_18-8-rgb_front	97.61	98.18	positive And, we make our perfect stop.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_1	eBrlZcccILg_1-3-rgb_front	3.21	5.74	positive Well, welcome to the show, so good to have you here.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_10	eBrlZcccILg_10-3-rgb_front	44.94	52.55	positive Well the ocean is the greatest flute player in the history of the world.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_2	eBrlZcccILg_2-3-rgb_front	5.74	8.15	positive Welcome to Music to My Ears.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_27	eBrlZcccILg_27-3-rgb_front	135.61	136.59	positive What a wonderful.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_29	eBrlZcccILg_29-3-rgb_front	141.29	142.03	positive Your very welcome.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_4	eBrlZcccILg_4-3-rgb_front	12.43	17.39	positive My name is Carl Fudrickson, and I am a world class expert in the flute.
eBrlZcccILg	eBrlZcccILg-3-rgb_front	eBrlZcccILg_7	eBrlZcccILg_7-3-rgb_front	24.85	35.31	positive When I was a little boy my oldest sister took flute lessons and I loved the sound of her playing them, so I became fascinated with this great instrument.
eI1zf6vSM-g	eI1zf6vSM-g-8-rgb_front	eI1zf6vSM-g_6	eI1zf6vSM-g_6-8-rgb_front	47.3	52.35	positive And above all in all the work that you are doing with your horse, you want it to be a positive experience for both you and the horse.
eI9bNFa07x4	eI9bNFa07x4-8-rgb_front	eI9bNFa07x4_0	eI9bNFa07x4_0-8-rgb_front	0.27	3.93	neutral Okay so now we're going to prepare the bat for the wheel.
eI9bNFa07x4	eI9bNFa07x4-8-rgb_front	eI9bNFa07x4_16	eI9bNFa07x4_16-8-rgb_front	98.52	102.6	neutral Okay so now we're prepared the bat and attached the clay.
eJIeFdrw4hM	eJIeFdrw4hM-8-rgb_front	eJIeFdrw4hM_7	eJIeFdrw4hM_7-8-rgb_front	45.89	55.21	positive My favorite thing to do, is to have every student give me a photograph of themselves on a three by five index card with their name written on it.
eJlvf2D4P-I	eJlvf2D4P-I-5-rgb_front	eJlvf2D4P-I_10	eJlvf2D4P-I_10-5-rgb_front	87.86	100.05	positive This is also very nice, this is a tea sock which also you can use for any kind of tea.
eK4B85cNKOo	eK4B85cNKOo-8-rgb_front	eK4B85cNKOo_3	eK4B85cNKOo_3-8-rgb_front	13.43	23.06	neutral I find them a little bit uncomfortable because they trim, you know our nails are flat and cats nails go sideways.
eK4B85cNKOo	eK4B85cNKOo-8-rgb_front	eK4B85cNKOo_8	eK4B85cNKOo_8-8-rgb_front	45.09	47.64	positive These types of trimmers are my favorite.
eS8QaBYoDU0	eS8QaBYoDU0-9-rgb_front	eS8QaBYoDU0_0	eS8QaBYoDU0_0-9-rgb_front	0.58	6.03	neutral Okay, the next defense drill we'll discuss is on the ball defense.
eSKKvQaZVHk	eSKKvQaZVHk-5-rgb_front	eSKKvQaZVHk_3	eSKKvQaZVHk_3-5-rgb_front	52.96	54.79	neutral Okay, that looks good.
